sport,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,response_body_len,sjit,djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
43403,53,udp,CON,0.001003,146,178,31,29,0,0,dns,582253.25,709870.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421942482,1421942482,0.002,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0,1,3,3,5,1,1,1,0
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251703,1424251703,0.009,0.0,0.0,0.0,0.0,0,2,,, ,26,26,11,12,11,5,26,1
0,0,sps,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258834,1424258834,0.004,0.0,0.0,0.0,0.0,0,2,,, ,4,4,4,5,4,4,4,1
0,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258876,1424258876,0.009,0.0,0.0,0.0,0.0,0,2,,, ,5,5,3,5,3,3,5,1
34927,11441,tcp,FIN,0.018928,2646,22592,31,29,7,14,-,1091715.875,9321640.0,42,42,255,255,1493085731,3665184231,63,538,0,0,28.976552,28.574504,1421951419,1421951419,0.453244,0.459725,0.000667,0.000536,0.000131,0,0,0.0,0.0,0,2,2,2,3,1,1,1,0
21608,53,udp,CON,0.001043,146,178,31,29,0,0,dns,559923.3125,682646.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421952809,1421952809,0.01,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,3,1,1,1,1,0
11459,44847,udp,CON,0.001741,536,304,31,29,0,0,-,1847214.25,1047673.75,4,4,0,0,0,0,134,76,0,0,0.63899,0.290866,1424261993,1424261993,0.456333,0.209667,0.0,0.0,0.0,0,0,,, ,6,11,6,5,1,1,4,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259876,1424259876,0.009,0.0,0.0,0.0,0.0,0,2,,, ,25,25,8,8,8,8,25,1
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254015,1424254015,0.005,0.0,0.0,0.0,0.0,0,2,,, ,28,28,10,10,10,10,28,1
55726,53,udp,CON,0.00106,146,178,31,29,0,0,dns,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421939192,1421939192,0.009,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,6,3,2,1,1,0
47810,80,tcp,FIN,1.090895,1684,10168,31,29,3,5,-,11469.48047,70430.24219,14,18,255,255,1102250068,3252822853,120,565,1,3924,8778.241564,7906.933501,1421955613,1421955614,83.061769,64.138353,0.000695,0.000539,0.000156,0,0,1.0,0.0,0,11,11,3,2,1,1,1,0
47439,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932385,1421932385,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,13,13,7,7,7,4,7,1
18632,37434,tcp,FIN,0.02932,2750,26584,31,29,7,16,-,733424.3125,7096043.5,44,46,255,255,858897420,859167833,63,578,0,0,39.692765,39.179119,1421941199,1421941199,0.673279,0.625822,0.001317,0.001156,0.000161,0,0,0.0,0.0,0,9,5,5,4,1,1,1,0
49381,514,udp,INT,1.3e-05,990,0,254,0,0,0,-,304615392.0,0.0,2,0,0,0,0,0,495,0,0,0,0.0,0.0,1421934064,1421934064,0.013,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,38,36,16,17,16,1,16,1
1043,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254944,1424254944,0.007,0.0,0.0,0.0,0.0,0,2,,, ,16,16,16,16,16,16,16,1
1844,445,tcp,FIN,0.387877,1066,704,254,252,3,2,-,20171.34375,12705.05859,12,8,255,255,2494435533,2294968519,89,88,0,0,1803.505555,63.306727,1421932665,1421932666,34.002908,47.998,0.102885,0.051881,0.051004,0,1,0.0,0.0,0,8,7,1,2,1,1,1,1
47439,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254816,1424254816,0.004,0.0,0.0,0.0,0.0,0,2,,, ,24,24,13,13,13,13,24,1
55304,58156,tcp,FIN,0.01601,2974,30506,31,29,7,18,-,1455590.25,14938664.0,48,50,255,255,1821661040,1821889951,62,610,0,0,0.0,18.74292,1421927579,1421927579,0.333723,0.316796,0.00061,0.000483,0.000127,0,0,0.0,0.0,0,9,4,2,5,1,1,1,0
11236,179,tcp,FIN,0.514494,1294,268,254,252,2,1,-,18114.88477,3483.033691,10,6,255,255,3933616921,917064197,129,45,0,0,3078.683899,150.595797,1424255832,1424255833,57.058,91.386398,0.096548,0.057553,0.038995,0,1,,, ,5,4,1,1,1,1,4,0
21307,25,tcp,FIN,1.726479,17161,1744,62,252,13,8,smtp,77035.39844,7678.054199,32,20,255,255,3790105232,1843592406,536,87,0,0,3295.581855,102.287859,1424260743,1424260745,55.692869,86.972055,0.104902,0.073391,0.031511,0,1,,, ,1,1,1,1,1,1,1,1
1043,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259262,1424259262,0.008,0.0,0.0,0.0,0.0,0,2,,, ,33,33,33,34,33,17,33,1
47439,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254800,1424254800,0.005,0.0,0.0,0.0,0.0,0,2,,, ,35,35,25,25,25,13,35,1
0,0,ospf,REQ,0.0,384,0,1,0,0,0,-,51.1945,0.0,6,0,0,0,0,0,64,0,0,0,0.0,0.0,1421945439,1421945489,10001.041,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,4,2,2,4,2,0
57929,80,tcp,FIN,2.633683,15458,962552,31,29,2,326,http,46793.78516,2919397.75,288,661,255,255,3516426326,1376859520,54,1456,1,524288,576.044603,361.652028,1421945499,1421945501,9.175491,3.989667,0.000633,0.0005,0.000133,0,0,3.0,0.0,0,1,1,3,9,3,3,3,0
22736,53,udp,CON,0.000929,130,162,31,29,0,0,dns,559741.6875,697524.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424250211,1424250211,0.001,0.002,0.0,0.0,0.0,0,0,,, ,1,1,2,6,1,1,1,0
1043,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252535,1424252535,0.007,0.0,0.0,0.0,0.0,0,2,,, ,16,16,16,16,16,16,16,1
41041,6881,tcp,FIN,0.606229,13766,548216,31,29,21,197,-,180908.5313,7217932.5,240,438,255,255,5809943,9272534,57,1252,0,0,125.995222,80.556792,1424252998,1424252999,2.535289,1.386114,0.000635,0.000492,0.000143,0,0,,, ,5,8,5,3,1,1,5,0
57062,80,tcp,FIN,0.264549,814,1124,62,252,2,2,-,22166.02734,29756.30273,10,8,255,255,3998909822,2708025737,81,141,0,0,1525.258418,55.36809,1421932553,1421932553,29.394333,31.259285,0.075576,0.030139,0.045437,0,1,0.0,0.0,0,1,1,1,1,1,1,1,1
0,0,sctp,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0.0,1424261084,1424261086,409.045,0.008,0.0,0.0,0.0,0,0,,, ,2,2,2,2,2,2,2,1
7737,1723,tcp,FIN,0.719177,756,268,254,252,2,1,-,7575.325684,2491.737061,10,6,255,255,3301025091,4141416948,76,45,0,0,3758.766996,169.142469,1424261605,1424261606,73.789222,119.7,0.211084,0.120674,0.09041,0,1,,, ,3,3,11,11,1,1,13,1
26840,27493,tcp,FIN,0.013969,2230,14816,31,29,7,11,-,1239888.25,8249695.5,34,36,255,255,832560062,832906633,66,412,0,0,26.839872,25.563549,1421932699,1421932699,0.413606,0.380457,0.00082,0.000652,0.000168,0,0,0.0,0.0,0,7,15,7,3,1,1,1,0
0,0,chaos,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251559,1424251559,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,1,1,1,3,1
21,62133,tcp,FIN,1.644685,3422,2498,29,31,13,9,-,16299.77734,11878.26172,48,44,255,255,895387424,3030210720,71,57,0,0,2693.944529,76.826805,1421953440,1421953442,34.993297,38.234301,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,1,1,1,1,1,0
62958,80,tcp,FIN,0.516483,1092,51979,62,252,2,20,http,15861.12207,786829.375,16,44,255,255,782260423,1187641342,68,1181,1,24839,1990.782965,1329.625732,1421929563,1421929563,34.432201,11.821558,0.054763,0.007447,0.047316,0,1,1.0,0.0,0,3,3,1,1,1,1,1,1
32553,80,tcp,FIN,1.0058,1580,10168,31,29,3,5,http,11525.1543,76388.94531,12,18,255,255,2968680663,2965512192,132,565,1,3924,9530.316252,7674.578444,1421942337,1421942338,91.404001,59.135647,0.000622,0.000491,0.000131,0,0,1.0,0.0,0,1,3,3,3,1,1,1,0
40242,53,udp,CON,0.001086,146,178,31,29,0,0,dns,537753.25,655616.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421936872,1421936872,0.012,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,5,3,1,1,2,0
54502,55337,tcp,FIN,0.395257,4264,2976,31,29,6,7,-,82397.02344,58088.78906,22,28,255,255,723247973,1217136607,194,106,0,0,1050.142996,836.037467,1421950907,1421950907,18.806856,14.616926,0.000763,0.000595,0.000168,0,0,0.0,0.0,0,8,6,5,4,1,1,4,0
12894,912,tcp,FIN,0.480452,1374,268,254,252,2,1,-,20597.27148,3729.821045,10,6,255,255,3059156557,2848141292,137,45,0,0,2418.293154,103.306461,1424253057,1424253057,48.686444,76.564,0.157798,0.097623,0.060175,0,1,,, ,2,1,1,2,1,1,1,1
0,0,br-sat-mon,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251625,1424251625,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,3,3,3,3,4,1
18351,111,udp,CON,0.004636,568,312,31,29,0,0,-,735116.5,403796.375,4,4,0,0,0,0,142,78,0,0,1.704834,1.475025,1421932835,1421932835,1.212,1.049,0.0,0.0,0.0,0,0,0.0,0.0,0,11,11,3,3,1,1,2,0
1043,53,udp,INT,2e-06,114,0,254,0,0,0,dns,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259209,1424259209,0.002,0.0,0.0,0.0,0.0,0,2,,, ,27,27,11,11,11,11,27,1
24909,143,tcp,FIN,0.775785,6644,12374,31,29,25,25,-,67843.53906,126426.7734,102,108,255,255,4032092982,1887781815,65,115,0,0,545.955787,0.0,1421940174,1421940175,7.677554,7.24471,0.000748,0.000598,0.00015,0,0,0.0,0.0,0,11,10,3,2,1,1,1,0
1043,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254021,1424254021,0.006,0.0,0.0,0.0,0.0,0,2,,, ,16,16,16,17,16,16,16,1
29260,179,tcp,FIN,0.512525,534,354,254,252,2,1,-,7507.92627,4838.788086,10,8,255,255,4089187927,1918241163,53,44,0,0,3750.368592,106.650516,1424258752,1424258753,53.970444,64.306715,0.110037,0.062369,0.047668,0,1,,, ,10,9,3,3,3,2,9,1
60856,80,tcp,FIN,0.294917,1228,2198,62,252,2,2,-,30001.66211,52190.95703,10,8,255,255,1006715795,1923997345,123,275,0,0,1588.167134,53.249723,1421932366,1421932366,32.768556,38.073,0.085238,0.027685,0.057553,0,1,0.0,0.0,0,1,1,1,1,1,1,1,1
0,0,ipx-n-ip,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258825,1424258825,0.008,0.0,0.0,0.0,0.0,0,2,,, ,7,7,3,4,3,3,8,1
7591,3038,tcp,FIN,0.00319,8928,424,31,29,4,1,ftp-data,20792476.0,930407.5,14,8,255,255,608704638,619362744,638,53,0,0,15.021682,0.761572,1424258010,1424258010,0.245385,0.369429,0.000613,0.000475,0.000138,0,0,,, ,3,3,5,14,1,1,6,0
47439,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933567,1421933567,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,13,13,4,5,4,4,4,1
10872,53,udp,CON,0.001076,146,178,31,29,0,0,dns,542750.9375,661710.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421947595,1421947595,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,1,4,3,1,1,1,0
0,0,micp,INT,2e-06,200,0,254,0,0,0,-,400000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251634,1424251634,0.002,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,2,1,1,3,1
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253972,1424253972,0.005,0.0,0.0,0.0,0.0,0,2,,, ,16,16,16,19,16,16,16,1
1106,514,udp,INT,29.651243,2284,0,254,0,0,0,-,462.172852,0.0,4,0,0,0,0,0,571,0,0,0,13977.718,0.0,1421933306,1421933335,9883.748,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,10,3,1,1,1,1,1,1
47439,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254359,1424254359,0.007,0.0,0.0,0.0,0.0,0,2,,, ,21,21,18,20,18,18,21,1
11725,80,tcp,FIN,4.24857,3014,474438,62,252,2,181,http,5584.937988,890933.1875,62,368,255,255,2889113950,2532703866,49,1289,1,229568,3492.207144,1350.200836,1424255858,1424255862,69.64869,11.377564,0.133645,0.07228,0.061365,0,1,1.0,, ,1,1,1,1,1,1,2,1
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253445,1424253445,0.009,0.0,0.0,0.0,0.0,0,2,,, ,45,45,11,11,11,11,45,1
32239,31583,udp,CON,0.188113,528,304,31,29,0,0,-,16840.94141,9696.299805,4,4,0,0,0,0,132,76,0,0,40.064672,82.486125,1421944729,1421944729,28.341,58.332,0.0,0.0,0.0,0,0,0.0,0.0,0,10,8,3,7,1,1,3,0
15944,35328,tcp,FIN,0.030852,3286,38766,31,29,7,20,-,836509.8125,9866200.0,54,54,255,255,3661871174,1551614964,61,718,0,0,37.258382,0.917357,1424250413,1424250413,0.598804,0.59502,0.000632,0.000503,0.000129,0,0,,, ,6,1,1,5,1,1,1,0
13957,53,udp,CON,0.001079,130,162,31,29,0,0,dns,481927.7188,600556.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421954341,1421954341,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,1,4,1,1,1,1,0
0,0,unas,INT,6e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930761,1421930761,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,10,10,6,12,4,4,5,1
1043,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253444,1424253444,0.009,0.0,0.0,0.0,0.0,0,2,,, ,45,45,34,34,34,16,45,1
11278,53,udp,CON,0.000979,146,178,31,29,0,0,dns,596527.0625,727272.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421930697,1421930697,0.004,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,1,3,2,1,1,1,1,0
45204,25,tcp,FIN,0.031638,37346,3276,31,29,18,8,smtp,9261774.0,807889.25,52,40,255,255,3496580643,1348001998,718,82,0,0,41.725095,2.142349,1424257639,1424257639,0.62612,0.797513,0.00067,0.000531,0.000139,0,0,,, ,1,1,3,3,1,1,1,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254792,1424254792,0.009,0.0,0.0,0.0,0.0,0,2,,, ,31,31,20,20,20,10,31,1
57535,53,udp,CON,0.001112,146,178,31,29,0,0,dns,525179.875,640287.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421950085,1421950085,0.036,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,3,4,2,8,1,1,2,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251639,1424251639,0.009,0.0,0.0,0.0,0.0,0,2,,, ,34,34,34,34,34,18,34,1
47439,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253873,1424253873,0.008,0.0,0.0,0.0,0.0,0,2,,, ,26,26,10,10,10,10,26,1
1043,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424258814,1424258814,0.005,0.0,0.0,0.0,0.0,0,2,,, ,26,26,17,18,17,17,26,1
42498,80,tcp,FIN,2.775865,19722,1087890,31,29,2,370,http,56685.75391,3131080.25,370,746,255,255,4059075261,4055953757,53,1458,1,524288,446.460372,289.26532,1421941330,1421941333,7.521808,3.725242,0.000716,0.000557,0.000159,0,0,1.0,0.0,0,2,1,3,1,1,1,1,0
1448,3306,tcp,FIN,1.225404,608,646,254,252,2,3,-,3577.595459,3799.563232,10,10,255,255,75775255,2613336447,61,65,0,0,7809.12837,187.670984,1424252354,1424252355,134.302778,119.406781,0.242442,0.150734,0.091708,0,1,,, ,5,3,2,4,1,1,1,1
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253169,1424253169,0.003,0.0,0.0,0.0,0.0,0,2,,, ,18,18,18,18,18,18,18,1
2595,80,tcp,FIN,1.023394,1684,10168,31,29,3,5,http,12225.98535,75075.67969,14,18,255,255,78283757,2224634294,120,565,1,3924,8775.744492,7682.962655,1424260654,1424260655,78.695846,60.147,0.00104,0.000891,0.000149,0,0,1.0,, ,1,1,1,1,1,1,1,0
56243,24548,tcp,FIN,0.010811,2438,19420,31,29,7,13,-,1756729.25,14011655.0,38,40,255,255,1436410304,3600131940,64,486,0,0,17.552,16.303979,1421948863,1421948863,0.283811,0.263769,0.000641,0.000521,0.00012,0,0,0.0,0.0,0,5,4,1,3,1,1,1,0
1043,53,udp,INT,1e-06,264,0,60,0,0,0,dns,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424259017,1424259017,0.001,0.0,0.0,0.0,0.0,0,0,,, ,28,28,9,9,9,9,28,0
59445,53,udp,CON,0.001196,146,178,31,29,0,0,dns,488294.3125,595317.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421931316,1421931316,0.01,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,4,3,4,5,3,2,2,0
62056,1729,udp,CON,0.00176,520,304,31,29,0,0,-,1772727.25,1036363.625,4,4,0,0,0,0,130,76,0,0,0.644645,0.288742,1424252046,1424252046,0.461333,0.208667,0.0,0.0,0.0,0,0,,, ,4,4,3,3,1,1,3,0
47439,53,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253713,1424253713,0.003,0.0,0.0,0.0,0.0,0,2,,, ,34,34,36,34,34,18,34,1
47439,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933787,1421933787,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,8,8,5,5,5,3,5,1
0,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251656,1424251656,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,3,3,3,3,4,1
1043,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932402,1421932402,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,2,2,2,2,2,1
40780,111,tcp,FIN,1.364945,564,354,254,252,2,1,-,2977.40918,1816.922974,10,8,255,255,885191791,377220464,56,44,0,0,9922.792616,258.533219,1424256729,1424256730,151.630111,186.193578,0.127489,0.061581,0.065908,0,1,,, ,1,4,2,1,1,1,1,1
16354,11460,tcp,FIN,0.257186,8928,320,31,29,4,1,ftp-data,257898.9531,8305.273438,14,6,255,255,2966928066,1934550546,638,53,0,0,1683.096212,69.475852,1424256992,1424256993,19.783539,51.308398,0.000645,0.000523,0.000122,0,0,,, ,1,1,7,8,1,1,2,0
0,0,iatp,INT,1e-05,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930715,1421930715,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,14,14,6,6,6,6,6,1
42189,80,tcp,FIN,0.575729,1634,1042,254,252,2,2,http,20440.17188,12672.62891,10,8,255,255,1056402800,679842190,163,130,1,98,3243.994613,120.752953,1421932113,1421932113,63.866889,71.39243,0.184328,0.075971,0.108357,0,1,1.0,0.0,0,1,1,1,4,1,1,1,1
37853,53,udp,CON,0.000936,146,178,31,29,0,0,dns,623931.625,760683.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421946983,1421946983,0.002,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,6,2,3,6,2,1,1,0
51797,22,tcp,FIN,1.638801,3728,5474,31,29,7,7,ssh,17632.4043,25608.9668,32,24,255,255,394553641,394840476,117,228,0,0,3210.972865,94.032359,1424250537,1424250538,52.864548,71.222391,0.000689,0.000565,0.000124,0,0,,, ,1,1,8,1,1,1,2,0
47439,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253044,1424253044,0.007,0.0,0.0,0.0,0.0,0,2,,, ,18,18,18,19,18,18,18,1
19738,111,udp,INT,6e-06,168,0,254,0,0,0,-,112000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424251612,1424251612,0.006,0.0,0.0,0.0,0.0,0,2,,, ,2,3,2,1,1,1,1,1
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260664,1424260664,0.009,0.0,0.0,0.0,0.0,0,2,,, ,35,35,33,33,33,16,35,1
54945,110,tcp,FIN,1.787587,2758,397524,62,252,7,155,pop3,12145.98242,1773376.0,62,314,255,255,3142851159,3749299718,44,1266,0,0,1541.173856,647.799905,1421927644,1421927646,29.304706,5.655003,0.036316,0.016894,0.019422,0,1,0.0,0.0,0,1,1,1,1,1,1,1,1
47439,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932351,1421932351,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,10,10,4,4,4,4,4,1
39030,80,tcp,FIN,1.004619,1580,10168,31,29,3,4,http,11538.70313,76478.74219,12,18,255,255,1507171718,1508216507,132,565,0,0,9527.442779,7674.253806,1421930971,1421930972,91.295361,59.066297,0.000623,0.000486,0.000137,0,0,0.0,0.0,0,2,1,1,2,2,1,1,0
61949,64546,tcp,FIN,0.069828,4862,79882,31,29,7,36,-,550495.5,9045540.0,84,86,255,255,1507874772,1517157512,58,929,0,0,0.0,47.952661,1421936050,1421936050,0.837446,0.814976,0.00074,0.000551,0.000189,0,0,0.0,0.0,0,6,3,4,2,1,1,1,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261593,1424261593,0.009,0.0,0.0,0.0,0.0,0,2,,, ,13,13,14,14,13,13,13,1
3169,80,tcp,FIN,0.47398,694,354,254,252,2,1,http,10548.96777,5232.288086,10,8,255,255,1223410035,3967434053,69,44,1,0,3756.107905,100.222977,1424255694,1424255694,52.577,60.369715,0.103494,0.051389,0.052105,0,1,1.0,, ,9,8,3,4,4,1,8,1
46955,53,udp,CON,0.001081,146,178,31,29,0,0,dns,540240.5625,658649.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421954315,1421954315,0.011,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,4,2,1,1,1,0
1316,64255,tcp,FIN,0.799776,4832,3080,31,29,7,7,-,46613.05078,29788.33984,28,30,255,255,3288188738,1547782258,173,103,0,0,1707.340142,44.268355,1421948796,1421948796,29.609444,27.558932,0.000716,0.00056,0.000156,0,0,0.0,0.0,0,3,7,5,2,1,1,2,0
47439,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424252908,1424252908,0.009,0.0,0.0,0.0,0.0,0,2,,, ,46,46,31,31,31,17,46,1
0,0,rdp,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930671,1421930671,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,21,16,4,6,4,4,4,1
1043,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260841,1424260841,0.001,0.0,0.0,0.0,0.0,0,2,,, ,13,13,13,14,13,13,13,1
47439,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253300,1424253300,0.001,0.0,0.0,0.0,0.0,0,2,,, ,26,26,18,19,18,18,26,1
58831,21785,tcp,FIN,0.006312,4376,2456,31,29,7,7,-,5238276.0,2940431.0,18,18,255,255,2317440114,171068139,243,136,0,0,17.652627,0.445758,1421942064,1421942064,0.350882,0.337941,0.000689,0.000563,0.000126,0,0,0.0,0.0,0,4,7,6,3,1,1,3,0
1043,53,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253623,1424253623,0.008,0.0,0.0,0.0,0.0,0,2,,, ,21,21,11,12,11,11,21,1
38094,11533,tcp,FIN,0.013849,2646,23636,31,29,7,15,-,1492093.25,13343346.0,42,44,255,255,660413537,660703066,63,537,0,0,19.545874,18.998911,1424253461,1424253461,0.338425,0.308605,0.000714,0.000564,0.00015,0,0,,, ,3,3,2,2,1,1,2,0
